flightId,crud,createdAt,flightType,from,to,airplaneType,fliedAt
RS1123,create,10/05/2024,local,ADD,DIR,Beechcraft 1900,10/05/2024
NV5747,create,10/05/2024,local,ADD,GDQ,d.Havilland Canada DHC-6 Twin O,10/05/2024
QS7157,create,10/05/2024,international,ADD,ICN,Airbus A330,10/05/2024
AL6548,create,10/05/2024,local,ADD,AXU,Britten-Norman BN-2 Islander,10/05/2024
GY2388,create,10/05/2024,international,ADD,SIN,Airbus A330,10/05/2024
OH5838,delete,10/05/2024,local,ADD,DIR,CASA C-212 Aviocar,10/05/2024
GO1259,delete,10/05/2024,international,ADD,FRA,Airbus A330,10/05/2024
JP2171,delete,10/05/2024,local,ADD,ADD,Beechcraft 1900,10/05/2024
CI5336,delete,10/05/2024,local,ADD,BJR,Britten-Norman BN-2 Islander,10/05/2024
ZS2351,create,10/05/2024,local,ADD,AXU,d.Havilland Canada DHC-6 Twin O,10/05/2024
PQ3386,create,10/05/2024,local,ADD,LLI,Cessna 208 Caravan,10/05/2024
JX6059,create,10/05/2024,local,ADD,AXU,d.Havilland Canada DHC-6 Twin O,10/05/2024
RO1521,create,10/05/2024,local,ADD,AXU,Beechcraft 1900,10/05/2024
TI8164,create,10/05/2024,local,ADD,MQX,Britten-Norman BN-2 Islander,10/05/2024
DB3685,create,10/05/2024,international,ADD,LAX,Airbus A330,10/05/2024
RA1515,create,10/05/2024,local,ADD,JIM,Britten-Norman BN-2 Islander,10/05/2024
PY3400,create,10/05/2024,international,ADD,ICN,Boeing 767,10/05/2024
JJ6852,delete,10/05/2024,international,ADD,LAX,Boeing 767,10/05/2024
PR6051,delete,10/05/2024,international,ADD,FRA,Boeing 747,10/05/2024
IT4145,delete,10/05/2024,international,ADD,SIN,Boeing 787 Dreamliner,10/05/2024
ZV4594,delete,10/05/2024,local,ADD,DIR,Beechcraft 1900,10/05/2024
ON8992,delete,10/05/2024,international,ADD,FRA,Boeing 747,10/05/2024
DV5761,delete,10/05/2024,local,ADD,ADD,CASA C-212 Aviocar,10/05/2024
EG5946,delete,10/05/2024,local,ADD,AMH,Beechcraft 1900,10/05/2024
JY4968,create,10/05/2024,local,ADD,AMH,Britten-Norman BN-2 Islander,10/05/2024
QN6747,create,10/05/2024,international,ADD,LAX,Boeing 787 Dreamliner,10/05/2024
IG7876,create,10/05/2024,international,ADD,LAX,Boeing 787 Dreamliner,10/05/2024
LS7226,create,10/05/2024,local,ADD,JIM,CASA C-212 Aviocar,10/05/2024
WN7116,create,10/05/2024,international,ADD,SIN,Airbus A330,10/05/2024
LA6065,create,10/05/2024,international,ADD,SIN,Airbus A330,10/05/2024
QB6050,create,10/05/2024,international,ADD,AMS,Airbus A330,10/05/2024
QG1842,delete,10/05/2024,international,ADD,LAX,Boeing 747,10/05/2024
PY9936,delete,10/05/2024,local,ADD,BJR,Cessna 208 Caravan,10/05/2024
VU1671,delete,10/05/2024,international,ADD,CDG,Boeing 747,10/05/2024
JM6668,delete,10/05/2024,local,ADD,AXU,Cessna 208 Caravan,10/05/2024
HX2526,delete,10/05/2024,international,ADD,LAX,Boeing 767,10/05/2024
DP3209,delete,10/05/2024,international,ADD,ICN,Boeing 747,10/05/2024
KH1542,create,10/05/2024,local,ADD,JIJ,Cessna 208 Caravan,10/05/2024
NP7049,create,10/05/2024,local,ADD,ADD,Cessna 208 Caravan,10/05/2024
LC3418,create,10/05/2024,local,ADD,AXU,Britten-Norman BN-2 Islander,10/05/2024
XQ7865,create,10/05/2024,local,ADD,BJR,Britten-Norman BN-2 Islander,10/05/2024
CN5553,create,10/05/2024,international,ADD,HND,Boeing 747,10/05/2024
DJ3483,create,10/05/2024,international,ADD,LAX,Boeing 787 Dreamliner,10/05/2024
VG3471,create,10/05/2024,local,ADD,JIM,d.Havilland Canada DHC-6 Twin O,10/05/2024
ZX4767,delete,10/05/2024,international,ADD,SIN,Boeing 777,10/05/2024
TI2999,delete,10/05/2024,international,ADD,CDG,Boeing 787 Dreamliner,10/05/2024
LE1823,delete,10/05/2024,international,ADD,LAX,Boeing 747,10/05/2024
DF4137,delete,10/05/2024,local,ADD,ADD,Beechcraft 1900,10/05/2024
OD5678,delete,10/05/2024,local,ADD,LLI,CASA C-212 Aviocar,10/05/2024
LF3297,delete,10/05/2024,international,ADD,HND,Boeing 747,10/05/2024
JG5351,delete,10/05/2024,local,ADD,JIJ,d.Havilland Canada DHC-6 Twin O,10/05/2024
AT4936,delete,10/05/2024,international,ADD,JFK,Boeing 767,10/05/2024
TI8625,delete,10/05/2024,international,ADD,ICN,Boeing 777,10/05/2024
ZR5642,create,10/05/2024,local,ADD,ADD,d.Havilland Canada DHC-6 Twin O,10/05/2024
KQ8855,create,10/05/2024,local,ADD,AMH,Cessna 208 Caravan,10/05/2024
LN7194,create,10/05/2024,local,ADD,ADD,d.Havilland Canada DHC-6 Twin O,10/05/2024
UO5384,create,10/05/2024,international,ADD,CDG,Airbus A330,10/05/2024
KB8277,delete,10/05/2024,local,ADD,AXU,Cessna 208 Caravan,10/05/2024
SD3461,delete,10/05/2024,local,ADD,JIJ,Beechcraft 1900,10/05/2024
ZB8014,delete,10/05/2024,local,ADD,AXU,Cessna 208 Caravan,10/05/2024
RQ4662,delete,10/05/2024,international,ADD,HND,Boeing 767,10/05/2024
KH6763,create,10/05/2024,international,ADD,SIN,Boeing 747,10/05/2024
TU8488,create,10/05/2024,international,ADD,AMS,Boeing 747,10/05/2024
ET3126,create,10/05/2024,international,ADD,JFK,Boeing 747,10/05/2024
WT4314,create,10/05/2024,local,ADD,AXU,Cessna 208 Caravan,10/05/2024
CI1071,create,10/05/2024,local,ADD,JIJ,Britten-Norman BN-2 Islander,10/05/2024
FM8879,create,10/05/2024,local,ADD,GDQ,Britten-Norman BN-2 Islander,10/05/2024
TM7571,delete,10/05/2024,international,ADD,HND,Boeing 777,10/05/2024
RU3532,delete,10/05/2024,local,ADD,JIM,Cessna 208 Caravan,10/05/2024
DJ6850,delete,10/05/2024,international,ADD,ICN,Boeing 777,10/05/2024
BV3784,delete,10/05/2024,local,ADD,JIJ,CASA C-212 Aviocar,10/05/2024
VO4515,create,10/05/2024,international,ADD,HND,Airbus A330,10/05/2024
BA9996,create,10/05/2024,local,ADD,GDQ,Cessna 208 Caravan,10/05/2024
HB8511,create,10/05/2024,international,ADD,JFK,Boeing 787 Dreamliner,10/05/2024
UE4052,create,10/05/2024,international,ADD,FRA,Boeing 787 Dreamliner,10/05/2024
SE7716,create,10/05/2024,local,ADD,AMH,d.Havilland Canada DHC-6 Twin O,10/05/2024
EM4971,create,10/05/2024,international,ADD,CDG,Boeing 787 Dreamliner,10/05/2024
NR4343,create,10/05/2024,international,ADD,HND,Boeing 747,10/05/2024
CM4978,create,10/05/2024,international,ADD,ICN,Boeing 747,10/05/2024
NT8109,create,10/05/2024,international,ADD,LAX,Boeing 777,10/05/2024
BG4789,create,10/05/2024,international,ADD,JFK,Boeing 747,10/05/2024
PP5643,create,10/05/2024,local,ADD,JIM,Beechcraft 1900,10/05/2024
WB1331,create,10/05/2024,local,ADD,ADD,Cessna 208 Caravan,10/05/2024
MJ7360,delete,10/05/2024,international,ADD,ICN,Boeing 767,10/05/2024
TD3605,delete,10/05/2024,local,ADD,JIJ,Britten-Norman BN-2 Islander,10/05/2024
NI9383,delete,10/05/2024,international,ADD,FRA,Boeing 767,10/05/2024
OM4957,delete,10/05/2024,international,ADD,FRA,Boeing 747,10/05/2024
GJ6006,delete,10/05/2024,local,ADD,MQX,Beechcraft 1900,10/05/2024
OA1146,delete,10/05/2024,local,ADD,JIJ,Beechcraft 1900,10/05/2024
GY2560,delete,10/05/2024,local,ADD,MQX,Cessna 208 Caravan,10/05/2024
VP6991,delete,10/05/2024,local,ADD,AMH,Britten-Norman BN-2 Islander,10/05/2024
TT1138,delete,10/05/2024,international,ADD,ICN,Boeing 767,10/05/2024
HF7390,create,10/05/2024,local,ADD,AMH,Britten-Norman BN-2 Islander,10/05/2024
UX5214,create,10/05/2024,local,ADD,DIR,CASA C-212 Aviocar,10/05/2024
KO1365,create,10/05/2024,local,ADD,AMH,d.Havilland Canada DHC-6 Twin O,10/05/2024
BT4851,create,10/05/2024,local,ADD,BJR,Beechcraft 1900,10/05/2024
PO9910,create,10/05/2024,international,ADD,JFK,Boeing 787 Dreamliner,10/05/2024
RQ4976,delete,10/05/2024,local,ADD,GDQ,d.Havilland Canada DHC-6 Twin O,10/05/2024
CC5561,delete,10/05/2024,local,ADD,BJR,Britten-Norman BN-2 Islander,10/05/2024
AD5991,delete,10/05/2024,international,ADD,LAX,Boeing 767,10/05/2024
TE1933,create,10/05/2024,international,ADD,AMS,Boeing 777,10/05/2024
LV6442,create,10/05/2024,international,ADD,HND,Airbus A330,10/05/2024
XN7150,create,10/05/2024,local,ADD,JIM,Britten-Norman BN-2 Islander,10/05/2024
MJ9613,create,10/05/2024,international,ADD,DXB,Boeing 787 Dreamliner,10/05/2024
CQ3312,create,10/05/2024,local,ADD,AXU,d.Havilland Canada DHC-6 Twin O,10/05/2024
VN3975,create,10/05/2024,international,ADD,ICN,Boeing 767,10/05/2024
IZ1480,create,10/05/2024,international,ADD,JFK,Airbus A330,10/05/2024
IA9458,delete,10/05/2024,international,ADD,FRA,Boeing 747,10/05/2024
VH6439,delete,10/05/2024,international,ADD,JFK,Boeing 767,10/05/2024
RR9404,delete,10/05/2024,local,ADD,BJR,d.Havilland Canada DHC-6 Twin O,10/05/2024
IA6105,delete,10/05/2024,local,ADD,AMH,Cessna 208 Caravan,10/05/2024
IG8644,delete,10/05/2024,international,ADD,FRA,Boeing 777,10/05/2024
DA2248,create,10/05/2024,local,ADD,DIR,Cessna 208 Caravan,10/05/2024
YI9953,create,10/05/2024,international,ADD,DXB,Boeing 747,10/05/2024
XF4673,create,10/05/2024,local,ADD,JIJ,Britten-Norman BN-2 Islander,10/05/2024
JW1060,create,10/05/2024,local,ADD,MQX,Britten-Norman BN-2 Islander,10/05/2024
ZQ6553,create,10/05/2024,international,ADD,JFK,Boeing 747,10/05/2024
AI2081,create,10/05/2024,local,ADD,BJR,Britten-Norman BN-2 Islander,10/05/2024
OV4692,create,10/05/2024,local,ADD,BJR,Cessna 208 Caravan,10/05/2024
TS7780,create,10/05/2024,local,ADD,BJR,Beechcraft 1900,10/05/2024
DR4179,create,10/05/2024,local,ADD,DIR,Britten-Norman BN-2 Islander,10/05/2024
SI4066,create,10/05/2024,local,ADD,BJR,CASA C-212 Aviocar,10/05/2024
AY4958,delete,10/05/2024,local,ADD,MQX,Britten-Norman BN-2 Islander,10/05/2024
YE9409,delete,10/05/2024,local,ADD,JIJ,CASA C-212 Aviocar,10/05/2024
CE5437,create,10/05/2024,local,ADD,AMH,CASA C-212 Aviocar,10/05/2024
YI4294,create,10/05/2024,international,ADD,AMS,Airbus A330,10/05/2024
RU6569,create,10/05/2024,international,ADD,HND,Boeing 787 Dreamliner,10/05/2024
MN6601,create,10/05/2024,local,ADD,BJR,Britten-Norman BN-2 Islander,10/05/2024
RD3535,create,10/05/2024,international,ADD,AMS,Boeing 767,10/05/2024
KG1760,create,10/05/2024,local,ADD,JIJ,Beechcraft 1900,10/05/2024
DT7892,create,10/05/2024,international,ADD,JFK,Boeing 777,10/05/2024
KL7901,delete,10/05/2024,local,ADD,AXU,Cessna 208 Caravan,10/05/2024
QE4241,delete,10/05/2024,international,ADD,ICN,Boeing 767,10/05/2024
CU1489,delete,10/05/2024,local,ADD,LLI,Britten-Norman BN-2 Islander,10/05/2024
OX8071,delete,10/05/2024,local,ADD,JIM,Beechcraft 1900,10/05/2024
QD3582,delete,10/05/2024,international,ADD,SFO,Boeing 767,10/05/2024
LD6492,delete,10/05/2024,international,ADD,CDG,Boeing 787 Dreamliner,10/05/2024
EG4619,delete,10/05/2024,international,ADD,DXB,Boeing 747,10/05/2024
TL2166,create,10/05/2024,international,ADD,CDG,Airbus A330,10/05/2024
JW3110,create,10/05/2024,international,ADD,FRA,Boeing 777,10/05/2024
HC1810,create,10/05/2024,local,ADD,BJR,Cessna 208 Caravan,10/05/2024
FR9942,create,10/05/2024,international,ADD,DXB,Airbus A330,10/05/2024
ZS6298,create,10/05/2024,local,ADD,MQX,Beechcraft 1900,10/05/2024
TS1843,delete,10/05/2024,international,ADD,ICN,Boeing 787 Dreamliner,10/05/2024
BG8804,delete,10/05/2024,local,ADD,AMH,d.Havilland Canada DHC-6 Twin O,10/05/2024
MN9078,delete,10/05/2024,international,ADD,JFK,Boeing 777,10/05/2024
NR4688,create,10/05/2024,local,ADD,LLI,Cessna 208 Caravan,10/05/2024
RM9865,create,10/05/2024,international,ADD,JFK,Boeing 777,10/05/2024
LC5202,create,10/05/2024,local,ADD,ADD,CASA C-212 Aviocar,10/05/2024
LH9180,create,10/05/2024,international,ADD,AMS,Boeing 777,10/05/2024
TU1664,create,10/05/2024,local,ADD,MQX,Britten-Norman BN-2 Islander,10/05/2024
NU2848,create,10/05/2024,international,ADD,DXB,Boeing 767,10/05/2024
DR9426,create,10/05/2024,local,ADD,MQX,Beechcraft 1900,10/05/2024
GH1628,create,10/05/2024,international,ADD,LAX,Boeing 747,10/05/2024
CX4221,create,10/05/2024,local,ADD,AXU,CASA C-212 Aviocar,10/05/2024
CM1439,create,10/05/2024,international,ADD,HND,Boeing 767,10/05/2024
RG9042,create,10/05/2024,international,ADD,ICN,Boeing 787 Dreamliner,10/05/2024
MR2357,delete,10/05/2024,local,ADD,AMH,CASA C-212 Aviocar,10/05/2024
LO7965,delete,10/05/2024,local,ADD,GDQ,Beechcraft 1900,10/05/2024
GZ4469,delete,10/05/2024,local,ADD,DIR,d.Havilland Canada DHC-6 Twin O,10/05/2024
SU9232,delete,10/05/2024,local,ADD,MQX,Beechcraft 1900,10/05/2024
HM5080,delete,10/05/2024,local,ADD,MQX,CASA C-212 Aviocar,10/05/2024
LK2936,create,10/05/2024,local,ADD,GDQ,CASA C-212 Aviocar,10/05/2024
KD6463,create,10/05/2024,local,ADD,MQX,CASA C-212 Aviocar,10/05/2024
ID1103,create,10/05/2024,local,ADD,GDQ,CASA C-212 Aviocar,10/05/2024
GK7792,create,10/05/2024,local,ADD,ADD,Britten-Norman BN-2 Islander,10/05/2024
QM2481,create,10/05/2024,local,ADD,AXU,CASA C-212 Aviocar,10/05/2024
SU7300,create,10/05/2024,international,ADD,SIN,Boeing 767,10/05/2024
JK4518,create,10/05/2024,international,ADD,DXB,Boeing 747,10/05/2024
HC7469,create,10/05/2024,local,ADD,JIM,Cessna 208 Caravan,10/05/2024
LM3216,delete,10/05/2024,local,ADD,AXU,Britten-Norman BN-2 Islander,10/05/2024
DX6858,delete,10/05/2024,international,ADD,JFK,Boeing 747,10/05/2024
AR9782,delete,10/05/2024,international,ADD,DXB,Boeing 767,10/05/2024
UB2901,delete,10/05/2024,local,ADD,JIJ,d.Havilland Canada DHC-6 Twin O,10/05/2024
EE6801,create,10/05/2024,international,ADD,LAX,Boeing 787 Dreamliner,10/05/2024
DR3309,create,10/05/2024,local,ADD,BJR,d.Havilland Canada DHC-6 Twin O,10/05/2024
MC7512,create,10/05/2024,international,ADD,FRA,Boeing 777,10/05/2024
DF3240,create,10/05/2024,international,ADD,SIN,Boeing 777,10/05/2024
FV9452,create,10/05/2024,local,ADD,JIJ,Beechcraft 1900,10/05/2024
TH2581,create,10/05/2024,international,ADD,SIN,Airbus A330,10/05/2024
EP4947,delete,10/05/2024,international,ADD,JFK,Boeing 787 Dreamliner,10/05/2024
AU3701,delete,10/05/2024,international,ADD,SIN,Boeing 777,10/05/2024
ER8062,delete,10/05/2024,local,ADD,MQX,CASA C-212 Aviocar,10/05/2024
YY4021,delete,10/05/2024,local,ADD,BJR,Britten-Norman BN-2 Islander,10/05/2024
EE6801,delete,10/05/2024,international,ADD,LAX,Boeing 787 Dreamliner,10/05/2024
DR3309,delete,10/05/2024,local,ADD,BJR,d.Havilland Canada DHC-6 Twin O,10/05/2024
JL5337,create,10/05/2024,international,ADD,FRA,Boeing 787 Dreamliner,10/05/2024
ZJ2302,create,10/05/2024,international,ADD,ICN,Boeing 777,10/05/2024
EF7606,create,10/05/2024,international,ADD,ICN,Airbus A330,10/05/2024
SA7550,create,10/05/2024,local,ADD,BJR,CASA C-212 Aviocar,10/05/2024
GL4528,create,10/05/2024,local,ADD,LLI,Britten-Norman BN-2 Islander,10/05/2024
FV2804,create,10/05/2024,local,ADD,GDQ,CASA C-212 Aviocar,10/05/2024
BO3863,create,10/05/2024,international,ADD,DXB,Airbus A330,10/05/2024
QT4687,create,10/05/2024,international,ADD,LAX,Boeing 747,10/05/2024
HY2367,create,10/05/2024,local,ADD,JIM,Cessna 208 Caravan,10/05/2024
LP9842,create,10/05/2024,local,ADD,JIJ,Cessna 208 Caravan,10/05/2024
HR4374,create,10/05/2024,international,ADD,SFO,Boeing 767,10/05/2024
FK3698,create,10/05/2024,local,ADD,BJR,Britten-Norman BN-2 Islander,10/05/2024
NB1399,create,10/05/2024,local,ADD,GDQ,CASA C-212 Aviocar,10/05/2024
WB5147,create,10/05/2024,local,ADD,GDQ,Beechcraft 1900,10/05/2024
AN1992,delete,10/05/2024,local,ADD,DIR,Beechcraft 1900,10/05/2024
BP8887,delete,10/05/2024,international,ADD,HND,Boeing 777,10/05/2024
BR2460,delete,10/05/2024,international,ADD,HND,Boeing 747,10/05/2024
KW3537,delete,10/05/2024,local,ADD,GDQ,Beechcraft 1900,10/05/2024
ZW4941,delete,10/05/2024,international,ADD,ICN,Boeing 777,10/05/2024
LP4419,delete,10/05/2024,local,ADD,JIJ,Beechcraft 1900,10/05/2024
LS1486,delete,10/05/2024,international,ADD,SFO,Boeing 747,10/05/2024
JL5337,delete,10/05/2024,international,ADD,FRA,Boeing 787 Dreamliner,10/05/2024
JL5337,delete,10/05/2024,international,ADD,FRA,Boeing 787 Dreamliner,10/05/2024
FV2804,delete,10/05/2024,local,ADD,GDQ,CASA C-212 Aviocar,10/05/2024
FV2804,delete,10/05/2024,local,ADD,GDQ,CASA C-212 Aviocar,10/05/2024
BO3863,delete,10/05/2024,international,ADD,DXB,Airbus A330,10/05/2024
BO3863,delete,10/05/2024,international,ADD,DXB,Airbus A330,10/05/2024
QT4687,delete,10/05/2024,international,ADD,LAX,Boeing 747,10/05/2024
QT4687,delete,10/05/2024,international,ADD,LAX,Boeing 747,10/05/2024
YG8866,create,10/05/2024,local,ADD,JIJ,d.Havilland Canada DHC-6 Twin O,10/05/2024
DW5848,create,10/05/2024,international,ADD,SIN,Boeing 787 Dreamliner,10/05/2024
YN4212,create,10/05/2024,international,ADD,AMS,Boeing 767,10/05/2024
DW9844,create,10/05/2024,international,ADD,SIN,Airbus A330,10/05/2024
LL6940,create,10/05/2024,local,ADD,JIJ,Beechcraft 1900,10/05/2024
UV8497,create,10/05/2024,local,ADD,AMH,Beechcraft 1900,10/05/2024
EZ1428,create,10/05/2024,local,ADD,JIJ,d.Havilland Canada DHC-6 Twin O,10/05/2024
KX2884,delete,10/05/2024,local,ADD,MQX,CASA C-212 Aviocar,10/05/2024
RB9036,delete,10/05/2024,local,ADD,AMH,d.Havilland Canada DHC-6 Twin O,10/05/2024
RK9653,delete,10/05/2024,international,ADD,CDG,Airbus A330,10/05/2024
FV1434,delete,10/05/2024,local,ADD,GDQ,d.Havilland Canada DHC-6 Twin O,10/05/2024
YG8866,create,10/05/2024,local,ADD,JIJ,d.Havilland Canada DHC-6 Twin O,10/05/2024
RE8896,create,10/05/2024,international,ADD,FRA,Boeing 767,10/05/2024
NO5115,create,10/05/2024,local,ADD,MQX,Britten-Norman BN-2 Islander,10/05/2024
OJ3174,create,10/05/2024,local,ADD,JIJ,Cessna 208 Caravan,10/05/2024
NH6775,create,10/05/2024,international,ADD,LAX,Boeing 777,10/05/2024
ZP1525,create,10/05/2024,local,ADD,JIJ,Beechcraft 1900,10/05/2024
WV5881,create,10/05/2024,local,ADD,GDQ,d.Havilland Canada DHC-6 Twin O,10/05/2024
CZ2493,create,10/05/2024,local,ADD,JIM,Cessna 208 Caravan,10/05/2024
KA7953,delete,10/05/2024,local,ADD,AXU,d.Havilland Canada DHC-6 Twin O,10/05/2024
HE4046,delete,10/05/2024,international,ADD,ICN,Boeing 777,10/05/2024
EZ7611,delete,10/05/2024,local,ADD,AXU,Britten-Norman BN-2 Islander,10/05/2024
TW9743,delete,10/05/2024,international,ADD,CDG,Boeing 767,10/05/2024
QK1432,delete,10/05/2024,local,ADD,BJR,Britten-Norman BN-2 Islander,10/05/2024
RE8896,create,10/05/2024,international,ADD,FRA,Boeing 767,10/05/2024
RE8896,create,10/05/2024,international,ADD,FRA,Boeing 767,10/05/2024
KW9817,create,10/05/2024,local,ADD,JIJ,Britten-Norman BN-2 Islander,10/05/2024
SB3344,create,10/05/2024,local,ADD,BJR,CASA C-212 Aviocar,10/05/2024
ZM2944,create,10/05/2024,local,ADD,DIR,Britten-Norman BN-2 Islander,10/05/2024
BW2605,create,10/05/2024,local,ADD,BJR,Beechcraft 1900,10/05/2024
XM2750,create,10/05/2024,local,ADD,GDQ,Beechcraft 1900,10/05/2024
UL9842,create,10/05/2024,international,ADD,CDG,Boeing 767,10/05/2024
YV2504,create,10/05/2024,local,ADD,ADD,Britten-Norman BN-2 Islander,10/05/2024
TY3450,delete,10/05/2024,local,ADD,GDQ,d.Havilland Canada DHC-6 Twin O,10/05/2024
GV6420,delete,10/05/2024,local,ADD,BJR,Beechcraft 1900,10/05/2024
NR3360,delete,10/05/2024,local,ADD,MQX,Cessna 208 Caravan,10/05/2024
DE2797,delete,10/05/2024,international,ADD,FRA,Airbus A330,10/05/2024
KW9817,create,10/05/2024,local,ADD,JIJ,Britten-Norman BN-2 Islander,10/05/2024
YT4050,create,10/05/2024,local,ADD,GDQ,Britten-Norman BN-2 Islander,10/05/2024
AY5080,create,10/05/2024,international,ADD,JFK,Boeing 767,10/05/2024
WC8469,create,10/05/2024,local,ADD,GDQ,Cessna 208 Caravan,10/05/2024
QP5813,create,10/05/2024,local,ADD,MQX,Cessna 208 Caravan,10/05/2024
EX4552,create,10/05/2024,international,ADD,HND,Boeing 767,10/05/2024
GJ3254,create,10/05/2024,local,ADD,JIM,Cessna 208 Caravan,10/05/2024
RD5212,create,10/05/2024,local,ADD,GDQ,d.Havilland Canada DHC-6 Twin O,10/05/2024
YP1540,create,10/05/2024,local,ADD,JIM,d.Havilland Canada DHC-6 Twin O,10/05/2024
GP7615,create,10/05/2024,local,ADD,LLI,Britten-Norman BN-2 Islander,10/05/2024
EV8192,create,10/05/2024,local,ADD,AXU,Beechcraft 1900,10/05/2024
XF6619,create,10/05/2024,local,ADD,JIM,Cessna 208 Caravan,10/05/2024
LA8194,delete,10/05/2024,local,ADD,LLI,CASA C-212 Aviocar,10/05/2024
VK8367,delete,10/05/2024,international,ADD,FRA,Boeing 767,10/05/2024
SF7708,delete,10/05/2024,international,ADD,SFO,Boeing 747,10/05/2024
TF3433,delete,10/05/2024,international,ADD,HND,Boeing 777,10/05/2024
CE2750,delete,10/05/2024,local,ADD,JIJ,Cessna 208 Caravan,10/05/2024
XL8611,delete,10/05/2024,local,ADD,AMH,CASA C-212 Aviocar,10/05/2024
HM1887,delete,10/05/2024,local,ADD,JIM,d.Havilland Canada DHC-6 Twin O,10/05/2024
YT4050,create,10/05/2024,local,ADD,GDQ,Britten-Norman BN-2 Islander,10/05/2024
YT4050,create,10/05/2024,local,ADD,GDQ,Britten-Norman BN-2 Islander,10/05/2024
YT4050,create,10/05/2024,local,ADD,GDQ,Britten-Norman BN-2 Islander,10/05/2024
TN2295,create,10/05/2024,local,ADD,JIJ,Britten-Norman BN-2 Islander,10/05/2024
QD6791,create,10/05/2024,local,ADD,AMH,Britten-Norman BN-2 Islander,10/05/2024
OR4781,create,10/05/2024,international,ADD,ICN,Boeing 777,10/05/2024
WS8698,create,10/05/2024,international,ADD,SFO,Boeing 767,10/05/2024
GP1001,create,10/05/2024,local,ADD,MQX,d.Havilland Canada DHC-6 Twin O,10/05/2024
LL6038,delete,10/05/2024,international,ADD,FRA,Boeing 787 Dreamliner,10/05/2024
HE2031,delete,10/05/2024,local,ADD,ADD,Britten-Norman BN-2 Islander,10/05/2024
NV7092,delete,10/05/2024,local,ADD,JIM,d.Havilland Canada DHC-6 Twin O,10/05/2024
VF4219,delete,10/05/2024,local,ADD,LLI,Cessna 208 Caravan,10/05/2024
JC8097,create,10/05/2024,local,ADD,ADD,d.Havilland Canada DHC-6 Twin O,10/05/2024
ST4647,create,10/05/2024,local,ADD,DIR,CASA C-212 Aviocar,10/05/2024
CF8549,create,10/05/2024,local,ADD,ADD,d.Havilland Canada DHC-6 Twin O,10/05/2024
MH2570,create,10/05/2024,local,ADD,ADD,d.Havilland Canada DHC-6 Twin O,10/05/2024
VV3228,create,10/05/2024,local,ADD,AXU,Beechcraft 1900,10/05/2024
AS8800,create,10/05/2024,international,ADD,CDG,Boeing 787 Dreamliner,10/05/2024
DT3279,create,10/05/2024,international,ADD,ICN,Boeing 777,10/05/2024
